query_id,query,doc_id,title,topic,source,url,relevance
Q9,đội tuyển Việt Nam bóng đá,34613,HLV Akira Ijiri: 'Giải U18 nâng tầm bóng đá khu vực',,thethaovanhoa,https://thethaovanhoa.vn/bong-da-viet-nam/hlv-akira-ijiri-giai-u18-nang-tam-bong-da-khu-vuc-n20220722171642011.htm,
Q9,đội tuyển Việt Nam bóng đá,52959,HLV Mai Đức Chung làm việc với VFF về lực lượng tuyển nữ Việt Nam,Thể thao,thanhnien.vn,https://thanhnien.vn/hlv-mai-duc-chung-lam-viec-voi-vff-ve-luc-luong-tuyen-nu-viet-nam-post1479362.html,
Q9,đội tuyển Việt Nam bóng đá,55906,Trực tiếp bóng đá tuyển nữ Việt Nam 3-4 Myanmar: Rượt đuổi kịch tính,Bóng đá Việt Nam,vtc.vn,https://vtc.vn/truc-tiep-bong-da-tuyen-nu-viet-nam-vs-myanmar-quyet-gianh-huy-chuong-dong-ar688507.html,
Q9,đội tuyển Việt Nam bóng đá,56207,Trực tiếp bóng đá nữ Việt Nam vs nữ Myanmar - Giải vô địch bóng đá nữ Đông Nam Á,Thể thao,vietnamnet.vn,https://vietnamnet.vn/truc-tiep-bong-da-nu-viet-nam-vs-nu-myanmar-giai-vo-dich-bong-da-nu-dong-nam-a-2040583.html,
Q9,đội tuyển Việt Nam bóng đá,62371,Trực tiếp bóng đá nữ Việt Nam vs Philippines - Bóng đá nữ Đông Nam Á 2022,Thể thao,vietnamnet.vn,https://vietnamnet.vn/truc-tiep-bong-da-nu-viet-nam-vs-nu-philippines-2040153.html,
Q9,đội tuyển Việt Nam bóng đá,97887,Thêm nguồn lực cho bóng đá Việt Nam phát triển lớn mạnh,Thể thao,baoquocte,https://baoquocte.vn/them-nguon-luc-cho-bong-da-viet-nam-phat-trien-lon-manh-189589.html,
Q9,đội tuyển Việt Nam bóng đá,99546,"Đình Trọng, Duy Mạnh chứng kiến ĐT Việt Nam nhận tài trợ lớn",Thể thao,danviet,https://danviet.vn/dinh-trong-duy-manh-chung-kien-dt-viet-nam-nhan-tai-tro-lon-2022070418400195.htm,
Q9,đội tuyển Việt Nam bóng đá,100037,Các đội tuyển bóng đá Việt Nam nhận thêm tài trợ lớn,Thể thao,tienphong,https://tienphong.vn/cac-doi-tuyen-bong-da-viet-nam-nhan-them-tai-tro-lon-post1450946.tpo,
Q9,đội tuyển Việt Nam bóng đá,100089,SABECO tài trợ 3 đội tuyển bóng đá Việt Nam,Thể thao,anninhthudo,https://www.anninhthudo.vn/sabeco-tai-tro-3-doi-tuyen-bong-da-viet-nam-post509601.antd,
Q9,đội tuyển Việt Nam bóng đá,100695,Bóng đá Việt Nam tiếp tục nhận được tài trợ lớn,Thể thao,tuoitre.vn,https://tuoitre.vn/bong-da-viet-nam-tiep-tuc-nhan-duoc-tai-tro-lon-20220704160855661.htm,
Q9,đội tuyển Việt Nam bóng đá,106239,Lịch thi đấu của đội tuyển nữ Việt Nam tại Giải bóng đá nữ vô địch Đông Nam Á 2022,Lịch thi đấu bóng đá,baoquocte,https://baoquocte.vn/lich-thi-dau-cua-doi-tuyen-nu-viet-nam-tai-giai-bong-da-nu-vo-dich-dong-nam-a-2022-189114.html,
Q9,đội tuyển Việt Nam bóng đá,111112,LĐBĐ Pháp sẵn sàng tiếp nhận bóng đá trẻ Việt Nam sang tập huấn,Thể thao,laodong,https://laodong.vn/bong-da/ldbd-phap-san-sang-tiep-nhan-bong-da-tre-viet-nam-sang-tap-huan-1062931.ldo,
Q9,đội tuyển Việt Nam bóng đá,111603,"U23 Việt Nam không đá V-League, nhưng được sang Pháp | Báo Dân trí",Thể thao,dantri,https://dantri.com.vn/the-thao/u23-viet-nam-khong-da-v-league-nhung-duoc-sang-phap-20220701135813287.htm,
Q9,đội tuyển Việt Nam bóng đá,111641,"LĐBĐ Pháp mời tuyển trẻ Việt Nam tập huấn ở lò đào tạo Henry, Mbappe",Bóng đá Việt Nam,vtc.vn,https://vtc.vn/ldbd-phap-moi-tuyen-tre-viet-nam-tap-huan-o-lo-dao-tao-henry-mbappe-ar685299.html,
Q9,đội tuyển Việt Nam bóng đá,111671,U.23 Việt Nam có cơ hội sang Pháp luyện quân,Thể thao,thanhnien.vn,https://thanhnien.vn/u-23-viet-nam-co-co-hoi-sang-phap-luyen-quan-post1473860.html,
Q9,đội tuyển Việt Nam bóng đá,111797,Vé xem trận giao hữu giữa đội tuyển nữ Pháp - Việt Nam bán hết sạch - Tuổi Trẻ Online,Thể thao,tuoitre.vn,https://tuoitre.vn/ve-xem-tran-giao-huu-giua-doi-tuyen-nu-phap-viet-nam-ban-het-sach-20220701125430934.htm,
Q9,đội tuyển Việt Nam bóng đá,111966,"VFF làm việc với LĐBĐ Pháp, ĐT trẻ Việt Nam có thể tập huấn ở Claire Fontaine",Bóng đá Việt Nam,bongdaplus,https://bongdaplus.vn/bong-da-viet-nam/vff-lam-viec-voi-ldbd-phap-dt-tre-viet-nam-co-the-tap-huan-o-clairefontaine-3701792207.html,
Q9,đội tuyển Việt Nam bóng đá,114880,FIFA mong đội tuyển bóng đá nam Việt Nam sớm thi đấu ở World Cup,Bóng đá Việt Nam,vtc.vn,https://vtc.vn/fifa-mong-doi-tuyen-bong-da-nam-viet-nam-som-thi-dau-o-world-cup-ar685144.html,
Q9,đội tuyển Việt Nam bóng đá,115531,Chủ tịch FIFA Gianni Infantino tiếp quyền chủ tịch VFF Trần Quốc Tuấn tại Paris,Thể thao,tuoitre.vn,https://tuoitre.vn/chu-tich-fifa-gianni-infantino-tiep-quyen-chu-tich-vff-tran-quoc-tuan-tai-paris-20220630154342919.htm,
Q9,đội tuyển Việt Nam bóng đá,121157,Tuyển nữ Việt Nam được tiếp đón nồng hậu tại Pháp,Thể thao,laodong,https://laodong.vn/bong-da/tuyen-nu-viet-nam-duoc-tiep-don-nong-hau-tai-phap-1061847.ldo,
Q9,đội tuyển Việt Nam bóng đá,121399,Đội tuyển nữ Việt Nam được tiếp đón nồng nhiệt khi có mặt tại Pháp - Tuổi Trẻ Online,Thể thao,tuoitre.vn,https://tuoitre.vn/doi-tuyen-nu-viet-nam-duoc-tiep-don-nong-nhiet-khi-co-mat-tai-phap-20220629093914373.htm,
Q9,đội tuyển Việt Nam bóng đá,121471,Tuyển nữ Việt Nam ra sân tập ngay ngày đầu tại Pháp,,thethaovanhoa,https://thethaovanhoa.vn/bong-da-viet-nam/tuyen-nu-viet-nam-ra-san-tap-ngay-ngay-dau-tai-phap-n20220629092235476.htm,
Q9,đội tuyển Việt Nam bóng đá,121673,"Gặp mặt, giao lưu cùng đội tuyển bóng đá nữ Việt Nam tại Pháp",Người Việt,baoquocte,https://baoquocte.vn/gap-mat-giao-luu-cung-doi-tuyen-bong-da-nu-viet-nam-tai-phap-188839.html,
Q9,đội tuyển Việt Nam bóng đá,121897,"Đội tuyển bóng đá nữ Việt Nam đặt chân đến Pháp, giao lưu cùng cộng đồng",THỂ THAO,vov.vn,https://vov.vn/the-thao/doi-tuyen-bong-da-nu-viet-nam-dat-chan-den-phap-giao-luu-cung-cong-dong-post953325.vov,
Q9,đội tuyển Việt Nam bóng đá,145638,"Bóng đá Trung Quốc lo sợ bị Việt Nam, Thái Lan 'vượt mặt' tại World Cup 2026",,soha,https://soha.vn/bong-da-trung-quoc-lo-so-bi-viet-nam-thai-lan-vuot-mat-tai-world-cup-2026-20220621193903126.htm,
Q9,đội tuyển Việt Nam bóng đá,150056,Tiến Linh - Từ số phận trớ trêu vươn lên thành tay săn bàn đẳng cấp nhất bóng đá Việt Nam hiện tại,,bongdaplus,https://bongdaplus.vn/video/tien-linh-tu-so-phan-tro-treu-vuon-len-thanh-tay-san-ban-dang-cap-nhat-bong-da-viet-nam-hien-tai-713462206.html,
Q9,đội tuyển Việt Nam bóng đá,150707,Tuyển nữ Thái Lan thay HLV để phục thù tuyển Việt Nam,Thể thao,thanhnien.vn,https://thanhnien.vn/tuyen-nu-thai-lan-thay-hlv-de-phuc-thu-tuyen-viet-nam-post1470201.html,
Q9,đội tuyển Việt Nam bóng đá,154892,Xây dựng thương hiệu đội tuyển bóng đá nam Việt Nam,Thể thao,thanhnien.vn,https://thanhnien.vn/xay-dung-thuong-hieu-doi-tuyen-bong-da-nam-viet-nam-post1469711.html,
