query_id,query,method,rank,doc_id,title,topic,source,url,score,query_processed,expanded_query,expansion_terms
Q3,thị trường chứng khoán giảm điểm,LSI/SVD,9,157051,"Chứng khoán lại đỏ lửa, hơn 900 cổ phiếu giảm giá",Kinh tế,nld,https://nld.com.vn/kinh-te/chung-khoan-toan-cau-chao-dao-vn-index-mat-hon-40-diem-2022061710333691.htm,0.46001145243644714,thị_trường_chứng_khoán giảm điểm,,
Q3,thị trường chứng khoán giảm điểm,LSI/SVD,10,127123,"Chứng khoán 27.6: VN-Index lấy lại mốc 1200 điểm, cổ phiếu ""rợp"" sắc tím",None,laodong,https://laodong.vn/video/chung-khoan-276-vn-index-lay-lai-moc-1200-diem-co-phieu-rop-sac-tim-1060993.ldo,0.45768457651138306,thị_trường_chứng_khoán giảm điểm,,
Q4,thi tốt nghiệp trung học phổ thông,LSI/SVD,1,91963,Sơn La: Gần 11.400 thí sinh dự thi kỳ thi tốt nghiệp THPT 2022,,danviet,https://danviet.vn/son-la-gan-11400-thi-sinh-du-thi-ky-thi-tot-nghiep-thpt-2022-20220706162537459.htm,0.8502481579780579,thi tốt_nghiệp trung_học_phổ_thông,,
Q4,thi tốt nghiệp trung học phổ thông,LSI/SVD,2,84492,"Hớn hở kết thúc Kỳ thi tốt nghiệp THPT 2022, thí sinh rủ nhau 'bung xoã' hết mình",,soha,https://soha.vn/hon-ho-ket-thuc-ky-thi-tot-nghiep-thpt-2022-thi-sinh-ru-nhau-bung-xoa-het-minh-20220708165558612.htm,0.8480857014656067,thi tốt_nghiệp trung_học_phổ_thông,,
Q4,thi tốt nghiệp trung học phổ thông,LSI/SVD,3,92315,"Hơn 1 triệu sĩ tử trước ngày thi tốt nghiệp THPT 2022: Đầy hồi hộp, lo lắng",Giáo Dục,danviet,https://danviet.vn/si-tu-hoi-hop-lo-lang-truoc-ngay-thi-tot-nghiep-thpt-2022-20220706151024491.htm,0.8401561975479126,thi tốt_nghiệp trung_học_phổ_thông,,
Q4,thi tốt nghiệp trung học phổ thông,LSI/SVD,4,22934,Thí sinh cần làm gì sau khi biết kết quả thi tốt nghiệp THPT? - P2,Video,thanhnien.vn,https://thanhnien.vn/thi-sinh-can-lam-gi-sau-khi-biet-ket-qua-thi-tot-nghiep-thpt-p2-post1481787.html,0.8318264484405518,thi tốt_nghiệp trung_học_phổ_thông,,
Q4,thi tốt nghiệp trung học phổ thông,LSI/SVD,5,89934,"Kỳ thi tốt nghiệp THPT năm 2022: Nhiều thí sinh vội vàng, chạy thục mạng đến điểm thi",,danviet,https://danviet.vn/ky-thi-tot-nghiep-thpt-nam-2022-thi-sinh-ta-hoa-chay-thuc-mang-den-diem-thi-20220707082644308.htm,0.831609308719635,thi tốt_nghiệp trung_học_phổ_thông,,
Q4,thi tốt nghiệp trung học phổ thông,LSI/SVD,6,22935,Thí sinh cần làm gì sau khi biết kết quả thi tốt nghiệp THPT? - P1,Video,thanhnien.vn,https://thanhnien.vn/thi-sinh-can-lam-gi-sau-khi-biet-ket-qua-thi-tot-nghiep-thpt-p1-post1481786.html,0.831449031829834,thi tốt_nghiệp trung_học_phổ_thông,,
Q4,thi tốt nghiệp trung học phổ thông,LSI/SVD,7,97401,Kỳ thi tốt nghiệp THPT 2022: Không để thí sinh nào phải bỏ thi vì khó khăn | VOV.VN,,vov.vn,https://vov.vn/xa-hoi/giao-duc/ky-thi-tot-nghiep-thpt-2022-khong-de-thi-sinh-nao-phai-bo-thi-vi-kho-khan-post954667.vov,0.8294342756271362,thi tốt_nghiệp trung_học_phổ_thông,,
Q4,thi tốt nghiệp trung học phổ thông,LSI/SVD,8,113074,Infographic Thi tốt nghiệp THPT 2022: Những mốc thời gian thí sinh cần lưu ý,Giáo dục,thanhnien.vn,https://thanhnien.vn/thi-tot-nghiep-thpt-2022-nhung-mocmoc-thoi-gian-thi-sinh-can-luu-y-post1473724.html,0.8292206525802612,thi tốt_nghiệp trung_học_phổ_thông,,
Q4,thi tốt nghiệp trung học phổ thông,LSI/SVD,9,79510,"Hoàn thành kỳ thi tốt nghiệp THPT, học sinh lo lắng gì khi lên đại học?",,laodong,https://laodong.vn/video/hoan-thanh-ky-thi-tot-nghiep-thpt-hoc-sinh-lo-lang-gi-khi-len-dai-hoc-1066626.ldo,0.8146360516548157,thi tốt_nghiệp trung_học_phổ_thông,,
Q4,thi tốt nghiệp trung học phổ thông,LSI/SVD,10,92273,Điểm thi dùng nhà xe làm nơi để đồ cá nhân cho thí sinh thi tốt nghiệp THPT,,laodong,https://laodong.vn/photo/diem-thi-dung-nha-xe-lam-noi-de-do-ca-nhan-cho-thi-sinh-thi-tot-nghiep-thpt-1064773.ldo,0.8132836818695068,thi tốt_nghiệp trung_học_phổ_thông,,
Q5,tai nạn giao thông nghiêm trọng,LSI/SVD,1,146136,Tai nạn giao thông nghiêm trọng khiến 2 người tử vong,Xã hội,laodong,https://laodong.vn/xa-hoi/tai-nan-giao-thong-nghiem-trong-khien-2-nguoi-tu-vong-1059000.ldo,0.6302859783172607,tai_nạn giao_thông nghiêm_trọng,,
Q5,tai nạn giao thông nghiêm trọng,LSI/SVD,2,42503,"Góc hài hước: Tổng hợp những pha tai nạn nghề nghiệp cười ra nước mắt của các ""idol Tóp Tóp""",Ảnh - Clip,danviet,https://danviet.vn/goc-hai-huoc-tong-hop-nhung-pha-tai-nan-nghe-nghiep-cuoi-ra-nuoc-mat-cua-cac-idol-top-top-20220715130954386.htm,0.5958471298217773,tai_nạn giao_thông nghiêm_trọng,,
Q5,tai nạn giao thông nghiêm trọng,LSI/SVD,3,134698,"Con nuôi Ngọc Sơn làm phục vụ bàn cho Mỹ Tâm, suýt bỏ mạng vì tai nạn bỏng gas",Đời sống Showbiz,24h.com.vn,https://www.24h.com.vn/doi-song-showbiz/con-nuoi-ngoc-son-lam-phuc-vu-ban-cho-my-tam-suyt-bo-mang-vi-tai-nan-bong-gas-c729a1371692.html,0.5707699060440063,tai_nạn giao_thông nghiêm_trọng,,
Q5,tai nạn giao thông nghiêm trọng,LSI/SVD,4,47238,22 người thiệt mạng vì tai nạn xe buýt ở Ai Cập,Thời sự quốc tế,vtc.vn,https://vtc.vn/22-nguoi-thiet-mang-vi-tai-nan-xe-buyt-o-ai-cap-ar688973.html,0.5596902966499329,tai_nạn giao_thông nghiêm_trọng,,
Q5,tai nạn giao thông nghiêm trọng,LSI/SVD,5,47883,22 người thiệt mạng vì tai nạn xe buýt ở Ai Cập,THẾ GIỚI,vov.vn,https://vov.vn/the-gioi/22-nguoi-thiet-mang-vi-tai-nan-xe-buyt-o-ai-cap-post957704.vov,0.5564697980880737,tai_nạn giao_thông nghiêm_trọng,,
Q5,tai nạn giao thông nghiêm trọng,LSI/SVD,6,86824,Ai Cập xảy ra vụ tai nạn giao thông nghiêm trọng khiến 9 người thiệt mạng,THẾ GIỚI,vov.vn,https://vov.vn/the-gioi/ai-cap-xay-ra-vu-tai-nan-giao-thong-nghiem-trong-khien-9-nguoi-thiet-mang-post955291.vov,0.5560026168823242,tai_nạn giao_thông nghiêm_trọng,,
Q5,tai nạn giao thông nghiêm trọng,LSI/SVD,7,98906,Campuchia mất gần 3% GDP mỗi năm do tai nạn giao thông,THẾ GIỚI,vov.vn,https://vov.vn/the-gioi/campuchia-mat-gan-3-gdp-moi-nam-do-tai-nan-giao-thong-post954583.vov,0.5551847219467163,tai_nạn giao_thông nghiêm_trọng,,
Q5,tai nạn giao thông nghiêm trọng,LSI/SVD,8,164043,"Tai nạn xe khách nghiêm trọng ở Ninh Bình, 4 người chết, nhiều người bị thương",Thời sự,thanhnien.vn,https://thanhnien.vn/tai-nan-xe-khach-nghiem-trong-o-ninh-binh-4-nguoi-chet-nhieu-nguoi-bi-thuong-post1468425.html,0.5444111824035645,tai_nạn giao_thông nghiêm_trọng,,
Q5,tai nạn giao thông nghiêm trọng,LSI/SVD,9,164467,"Người dân quây màn ngủ dưới lòng đường để ""canh"" lúa, bất chấp nguy cơ tai nạn giao thông",Xã Hội,kenh14,https://kenh14.vn/nguoi-dan-quay-man-ngu-duoi-long-duong-de-canh-lua-bat-chap-nguy-co-tai-nan-giao-thong-20220613172835895.chn,0.5435150265693665,tai_nạn giao_thông nghiêm_trọng,,
Q5,tai nạn giao thông nghiêm trọng,LSI/SVD,10,10565,Đủ kiểu xe máy vi phạm giao thông,Bạn đọc,nld,https://nld.com.vn/ban-doc/du-kieu-xe-may-vi-pham-giao-thong-20220728220515439.htm,0.5417391657829285,tai_nạn giao_thông nghiêm_trọng,,
Q6,bão lũ miền Trung,LSI/SVD,1,109158,Dự báo đường đi của bão số 1 gây mưa lớn ở miền Bắc,Xã hội,zingnews,https://zingnews.vn/video-du-bao-duong-di-cua-bao-so-1-gay-mua-lon-o-mien-bac-post1331811.html,0.5977973937988281,bão lũ miền trung,,
Q6,bão lũ miền Trung,LSI/SVD,2,54384,Thời tiết đầu tuần: Miền Bắc và miền Trung nắng nóng trước khi hứng mưa lớn,,24h.com.vn,https://www.24h.com.vn/tin-tuc-trong-ngay/thoi-tiet-dau-tuan-mien-bac-va-mien-trung-nang-nong-truoc-khi-hung-mua-lon-c46a1378660.html,0.5515269041061401,bão lũ miền trung,,
Q6,bão lũ miền Trung,LSI/SVD,3,165827,"Thời tiết đầu tuần: Miền Bắc sắp mưa to, miền Trung nắng nóng tiếp diễn",Tin tức trong ngày,24h.com.vn,https://www.24h.com.vn/tin-tuc-trong-ngay/thoi-tiet-dau-tuan-mien-bac-sap-mua-to-mien-trung-nang-nong-tiep-dien-c46a1368047.html,0.5455942749977112,bão lũ miền trung,,
Q6,bão lũ miền Trung,LSI/SVD,4,84265,Trung Quốc đối mặt với áp lực lũ kép ở cả miền Bắc và miền Nam,Thế Giới Đó Đây,kenh14,https://kenh14.vn/trung-quoc-doi-mat-voi-ap-luc-lu-kep-o-ca-mien-bac-va-mien-nam-20220708182414947.chn,0.5341095924377441,bão lũ miền trung,,
Q6,bão lũ miền Trung,LSI/SVD,5,113016,Thời tiết cuối tuần: Miền Bắc sắp mưa to do ảnh hưởng của bão số 1,Tin tức trong ngày,24h.com.vn,https://www.24h.com.vn/tin-tuc-trong-ngay/thoi-tiet-cuoi-tuan-mien-bac-sap-mua-to-do-anh-huong-cua-bao-so-1-c46a1373721.html,0.5304181575775146,bão lũ miền trung,,
Q6,bão lũ miền Trung,LSI/SVD,6,167226,"Thời tiết cuối tuần: Miền Bắc giảm mưa, miền Trung nắng nóng kéo dài",Tin tức trong ngày,24h.com.vn,https://www.24h.com.vn/tin-tuc-trong-ngay/thoi-tiet-cuoi-tuan-mien-bac-giam-mua-mien-trung-nang-nong-keo-dai-c46a1367282.html,0.5279783606529236,bão lũ miền trung,,
Q6,bão lũ miền Trung,LSI/SVD,7,10169,"Thời tiết cuối tuần: Miền Bắc hứng đợt mưa to, miền Trung vẫn nắng nóng",Tin tức trong ngày,24h.com.vn,https://www.24h.com.vn/tin-tuc-trong-ngay/thoi-tiet-cuoi-tuan-mien-bac-hung-dot-mua-to-mien-trung-van-nang-nong-c46a1382100.html,0.5259814858436584,bão lũ miền trung,,
Q6,bão lũ miền Trung,LSI/SVD,8,60594,"Bão nhiều hơn mọi năm, miền Trung có nguy cơ mưa lũ dồn dập",,soha,https://soha.vn/bao-nhieu-hon-moi-nam-mien-trung-co-nguy-co-mua-lu-don-dap-20220715151023672.htm,0.5249247550964355,bão lũ miền trung,,
Q6,bão lũ miền Trung,LSI/SVD,9,60576,"Bão nhiều hơn mọi năm, miền Trung có nguy cơ mưa lũ dồn dập",Xã Hội,kenh14,https://kenh14.vn/bao-nhieu-hon-moi-nam-mien-trung-co-nguy-co-mua-lu-don-dap-20220715143453339.chn,0.5248174667358398,bão lũ miền trung,,
Q6,bão lũ miền Trung,LSI/SVD,10,84961,Trung Quốc đối mặt với áp lực lũ kép ở cả miền Bắc và miền Nam,THẾ GIỚI,vov.vn,https://vov.vn/the-gioi/trung-quoc-doi-mat-voi-ap-luc-lu-kep-o-ca-mien-bac-va-mien-nam-post955429.vov,0.5113646984100342,bão lũ miền trung,,
Q7,bất động sản đóng băng,LSI/SVD,1,37310,"Tiên phong khai phá dòng bất động sản trị liệu, Gotec Land ghi dấn ấn khác biệt trên thị trường",Tiếp thị - Bán hàng,danviet,https://danviet.vn/tien-phong-khai-pha-dong-bat-dong-san-tri-lieu-gotec-land-ghi-dan-an-khac-biet-tren-thi-truong-20220722071156255.htm,0.7208978533744812,bất_động_sản đóng_băng,,
Q7,bất động sản đóng băng,LSI/SVD,2,1787,"Xuất hiện tình trạng mua gom đất để 'phân lô, tách thửa' chào bán gây loạn thị trường",,24h.com.vn,https://www.24h.com.vn/kinh-doanh/xuat-hien-tinh-trang-mua-gom-dat-de-phan-lo-tach-thua-chao-ban-gay-loan-thi-truong-c161a1382209.html,0.5235635042190552,bất_động_sản đóng_băng,,
Q7,bất động sản đóng băng,LSI/SVD,3,162032,"Thị trường bất động sản dễ mua khó bán, nguy cơ xuất hiện ""bong bóng""",KINH TẾ,vov.vn,https://vov.vn/kinh-te/bat-dong-san/thi-truong-bat-dong-san-de-mua-kho-ban-nguy-co-xuat-hien-bong-bong-post950440.vov,0.5228073596954346,bất_động_sản đóng_băng,,
Q7,bất động sản đóng băng,LSI/SVD,4,96057,"Bất chấp nhu cầu sụt giảm, giá nhà đất vẫn tăng",Tài chính - Kinh doanh,thanhnien.vn,https://thanhnien.vn/bat-chap-nhu-cau-sut-giam-gia-nha-dat-van-tang-post1475161.html,0.5217111110687256,bất_động_sản đóng_băng,,
Q7,bất động sản đóng băng,LSI/SVD,5,121985,"Giao dịch bất động sản chững lại, giá vẫn cao | Dân Việt",,danviet,https://danviet.vn/giao-dich-bat-dong-san-chung-lai-gia-van-cao-20220629073446771.htm,0.5199445486068726,bất_động_sản đóng_băng,,
Q7,bất động sản đóng băng,LSI/SVD,6,16580,"Hơn 10 năm trước, bong bóng bất động sản từng xuất hiện và vỡ như thế nào?",Kinh doanh,cafebiz,https://cafebiz.vn/hon-10-nam-truoc-bong-bong-bat-dong-san-tung-xuat-hien-va-vo-nhu-the-nao-20220727135851961.chn,0.5194945335388184,bất_động_sản đóng_băng,,
Q7,bất động sản đóng băng,LSI/SVD,7,140648,TP.HCM sẽ đón 10.000 căn hộ trong 6 tháng cuối năm,Chuyển động Sài Gòn,danviet,https://danviet.vn/tphcm-se-don-10000-can-ho-trong-6-thang-cuoi-nam-20220623152312842.htm,0.5193487405776978,bất_động_sản đóng_băng,,
Q7,bất động sản đóng băng,LSI/SVD,8,98586,"Cơn sốt hạ nhiệt, nguồn vốn bị siết, giá nhà đất cuối năm có giảm?",Bất động sản,vtc.vn,https://vtc.vn/con-sot-ha-nhiet-nguon-von-bi-siet-gia-nha-dat-cuoi-nam-co-giam-ar685921.html,0.5188195705413818,bất_động_sản đóng_băng,,
Q7,bất động sản đóng băng,LSI/SVD,9,45953,Đọc báo cùng bạn 20-7: Ai siết hay thị trường tự siết vốn vào bất động sản?,Bạn đọc làm báo,tuoitre.vn,https://tuoitre.vn/doc-bao-cung-ban-20-7-ai-siet-hay-thi-truong-tu-siet-von-vao-bat-dong-san-20220720043334969.htm,0.5148958563804626,bất_động_sản đóng_băng,,
Q7,bất động sản đóng băng,LSI/SVD,10,9652,"Xuất hiện tình trạng mua gom đất để 'phân lô, tách thửa' chào bán gây loạn thị trường",Địa ốc,tienphong,https://tienphong.vn/xuat-hien-tinh-trang-mua-gom-dat-de-phan-lo-tach-thua-chao-ban-gay-loan-thi-truong-post1457368.tpo,0.5140753984451294,bất_động_sản đóng_băng,,
Q8,dịch bệnh covid 19,LSI/SVD,1,53302,MoH orders investigation into cause of suspect COVID-19 related jawbone necrosis,,baoquocte,https://en.baoquocte.vn/moh-orders-investigation-into-cause-of-suspect-covid-19-related-jawbone-necrosis-191151.html,0.9665219783782959,dịch_bệnh covid 19,,
Q8,dịch bệnh covid 19,LSI/SVD,2,21733,Prime Minister urges faster vaccination amid COVID-19 resurgence risks,,baoquocte,https://en.baoquocte.vn/prime-minister-urges-faster-vaccination-amid-covid-19-resurgence-risks-192057.html,0.9623781442642212,dịch_bệnh covid 19,,
Q8,dịch bệnh covid 19,LSI/SVD,3,27971,"As COVID-19 cases rise again, experts insist on more vigilance",,baoquocte,https://en.baoquocte.vn/as-covid-19-cases-rise-again-experts-insist-on-more-vigilance-191902.html,0.9057228565216064,dịch_bệnh covid 19,,
Q8,dịch bệnh covid 19,LSI/SVD,4,92919,Quang Ninh tourism enjoys strong recovery in post COVID-19 pandemic,,baoquocte,https://en.baoquocte.vn/quang-ninh-tourism-enjoys-strong-recovery-in-post-covid-19-pandemic-189775.html,0.7938979864120483,dịch_bệnh covid 19,,
Q8,dịch bệnh covid 19,LSI/SVD,5,127931,"Đại dịch COVID-19 - Diễn biến dịch SARS-CoV-2 trong nước, Quốc tế.",Đại dịch Covid-19,vtc.vn,https://vtc.vn/dai-dich-covid-19-240.html,0.7862627506256104,dịch_bệnh covid 19,,
Q8,dịch bệnh covid 19,LSI/SVD,6,130173,Additional 557 new COVID-19 cases confirmed on June 26,None,baoquocte,https://en.baoquocte.vn/additional-557-new-covid-19-cases-confirmed-on-june-26-188546.html,0.7698736190795898,dịch_bệnh covid 19,,
Q8,dịch bệnh covid 19,LSI/SVD,7,20939,"Triều Tiên đẩy lùi dịch Covid-19 nhờ thuốc dân gian kết hợp châm cứu, giác hơi",Video,vietnamnet.vn,https://vietnamnet.vn/trieu-tien-day-lui-dich-covid-19-nho-thuoc-dan-gian-ket-hop-cham-cuu-giac-hoi-2043427.html,0.7477230429649353,dịch_bệnh covid 19,,
Q8,dịch bệnh covid 19,LSI/SVD,8,30400,"COVID-19: More 1,071 cases registered on July 23",,baoquocte,https://en.baoquocte.vn/covid-19-more-1071-cases-registered-on-july-23-191843.html,0.7322115898132324,dịch_bệnh covid 19,,
Q8,dịch bệnh covid 19,LSI/SVD,9,39598,Dịch Covid-19 năm thứ ba làm thay đổi quy luật lây nhiễm,,zingnews,https://zingnews.vn/video-dich-covid-19-nam-thu-ba-lam-thay-doi-quy-luat-lay-nhiem-post1337852.html,0.7291645407676697,dịch_bệnh covid 19,,
Q8,dịch bệnh covid 19,LSI/SVD,10,26988,"Vietnam counts 10,767,948 COVID-19 cases so far",,baoquocte,https://en.baoquocte.vn/vietnam-counts-10767948-covid-19-cases-so-far-191929.html,0.7122810482978821,dịch_bệnh covid 19,,
Q9,đội tuyển Việt Nam bóng đá,LSI/SVD,1,150056,Tiến Linh - Từ số phận trớ trêu vươn lên thành tay săn bàn đẳng cấp nhất bóng đá Việt Nam hiện tại,None,bongdaplus,https://bongdaplus.vn/video/tien-linh-tu-so-phan-tro-treu-vuon-len-thanh-tay-san-ban-dang-cap-nhat-bong-da-viet-nam-hien-tai-713462206.html,0.6224028468132019,đội_tuyển việt_nam bóng_đá,,
Q9,đội tuyển Việt Nam bóng đá,LSI/SVD,2,100037,Các đội tuyển bóng đá Việt Nam nhận thêm tài trợ lớn,Thể thao,tienphong,https://tienphong.vn/cac-doi-tuyen-bong-da-viet-nam-nhan-them-tai-tro-lon-post1450946.tpo,0.6183777451515198,đội_tuyển việt_nam bóng_đá,,
Q9,đội tuyển Việt Nam bóng đá,LSI/SVD,3,55906,Trực tiếp bóng đá tuyển nữ Việt Nam 3-4 Myanmar: Rượt đuổi kịch tính,Bóng đá Việt Nam,vtc.vn,https://vtc.vn/truc-tiep-bong-da-tuyen-nu-viet-nam-vs-myanmar-quyet-gianh-huy-chuong-dong-ar688507.html,0.6079925298690796,đội_tuyển việt_nam bóng_đá,,
Q9,đội tuyển Việt Nam bóng đá,LSI/SVD,4,62371,Trực tiếp bóng đá nữ Việt Nam vs Philippines - Bóng đá nữ Đông Nam Á 2022,Thể thao,vietnamnet.vn,https://vietnamnet.vn/truc-tiep-bong-da-nu-viet-nam-vs-nu-philippines-2040153.html,0.5903730392456055,đội_tuyển việt_nam bóng_đá,,
Q9,đội tuyển Việt Nam bóng đá,LSI/SVD,5,100695,Bóng đá Việt Nam tiếp tục nhận được tài trợ lớn,Thể thao,tuoitre.vn,https://tuoitre.vn/bong-da-viet-nam-tiep-tuc-nhan-duoc-tai-tro-lon-20220704160855661.htm,0.5862143039703369,đội_tuyển việt_nam bóng_đá,,
Q9,đội tuyển Việt Nam bóng đá,LSI/SVD,6,114880,FIFA mong đội tuyển bóng đá nam Việt Nam sớm thi đấu ở World Cup,Bóng đá Việt Nam,vtc.vn,https://vtc.vn/fifa-mong-doi-tuyen-bong-da-nam-viet-nam-som-thi-dau-o-world-cup-ar685144.html,0.5815795660018921,đội_tuyển việt_nam bóng_đá,,
Q9,đội tuyển Việt Nam bóng đá,LSI/SVD,7,111112,LĐBĐ Pháp sẵn sàng tiếp nhận bóng đá trẻ Việt Nam sang tập huấn,Thể thao,laodong,https://laodong.vn/bong-da/ldbd-phap-san-sang-tiep-nhan-bong-da-tre-viet-nam-sang-tap-huan-1062931.ldo,0.5714861154556274,đội_tuyển việt_nam bóng_đá,,
Q9,đội tuyển Việt Nam bóng đá,LSI/SVD,8,100089,SABECO tài trợ 3 đội tuyển bóng đá Việt Nam,Thể thao,anninhthudo,https://www.anninhthudo.vn/sabeco-tai-tro-3-doi-tuyen-bong-da-viet-nam-post509601.antd,0.5668315887451172,đội_tuyển việt_nam bóng_đá,,
Q9,đội tuyển Việt Nam bóng đá,LSI/SVD,9,115531,Chủ tịch FIFA Gianni Infantino tiếp quyền chủ tịch VFF Trần Quốc Tuấn tại Paris,Thể thao,tuoitre.vn,https://tuoitre.vn/chu-tich-fifa-gianni-infantino-tiep-quyen-chu-tich-vff-tran-quoc-tuan-tai-paris-20220630154342919.htm,0.5667539834976196,đội_tuyển việt_nam bóng_đá,,
Q9,đội tuyển Việt Nam bóng đá,LSI/SVD,10,111641,"LĐBĐ Pháp mời tuyển trẻ Việt Nam tập huấn ở lò đào tạo Henry, Mbappe",Bóng đá Việt Nam,vtc.vn,https://vtc.vn/ldbd-phap-moi-tuyen-tre-viet-nam-tap-huan-o-lo-dao-tao-henry-mbappe-ar685299.html,0.5648038983345032,đội_tuyển việt_nam bóng_đá,,
Q10,công nghệ trí tuệ nhân tạo,LSI/SVD,1,21499,Hà Nội chuyển đổi 100% loa phường sang phát thanh công nghệ năm 2025,,24h.com.vn,https://www.24h.com.vn/tin-tuc-trong-ngay/ha-noi-chuyen-doi-100-loa-phuong-sang-phat-thanh-cong-nghe-nam-2025-c46a1381212.html,0.5139881372451782,công_nghệ_trí_tuệ nhân_tạo,,
Q10,công nghệ trí tuệ nhân tạo,LSI/SVD,2,21936,Hà Nội chuyển đổi 100% loa phường sang phát thanh công nghệ năm 2025,Xã hội,cafebiz,https://cafebiz.vn/ha-noi-chuyen-doi-100-loa-phuong-sang-phat-thanh-cong-nghe-nam-2025-20220726085834141.chn,0.5139690041542053,công_nghệ_trí_tuệ nhân_tạo,,
Q10,công nghệ trí tuệ nhân tạo,LSI/SVD,3,22225,Hà Nội chuyển đổi 100% loa phường sang phát thanh công nghệ năm 2025,Xã hội,tienphong,https://tienphong.vn/ha-noi-chuyen-doi-100-loa-phuong-sang-phat-thanh-cong-nghe-nam-2025-post1456529.tpo,0.5139514803886414,công_nghệ_trí_tuệ nhân_tạo,,
Q10,công nghệ trí tuệ nhân tạo,LSI/SVD,4,21947,"Năm 2025, Hà Nội sẽ bỏ loa phường, chuyển sang phát thanh công nghệ",,laodong,https://laodong.vn/xa-hoi/nam-2025-ha-noi-se-bo-loa-phuong-chuyen-sang-phat-thanh-cong-nghe-1072904.ldo,0.5014705657958984,công_nghệ_trí_tuệ nhân_tạo,,
Q10,công nghệ trí tuệ nhân tạo,LSI/SVD,5,21279,"Năm 2025, Hà Nội sẽ bỏ loa phường truyền thống, chuyển sang phát thanh công nghệ",,laodong,https://laodong.vn/xa-hoi/nam-2025-ha-noi-se-bo-loa-phuong-truyen-thong-chuyen-sang-phat-thanh-cong-nghe-1072904.ldo,0.5012446641921997,công_nghệ_trí_tuệ nhân_tạo,,
Q10,công nghệ trí tuệ nhân tạo,LSI/SVD,6,20734,Hà Nội đặt mục tiêu chuyển đổi 100% loa phường sang phát thanh công nghệ năm 2025 | VTV.VN,,vtv.vn,https://vtv.vn/xa-hoi/ha-noi-len-ke-hoach-khoi-phuc-loa-phuong-toan-thanh-pho-20220726122217078.htm,0.48734134435653687,công_nghệ_trí_tuệ nhân_tạo,,
Q10,công nghệ trí tuệ nhân tạo,LSI/SVD,7,111012,Viettel hợp tác với ông lớn AI Mỹ - VnExpress Số hóa,Số hóa,vnexpress,https://vnexpress.net/viettel-hop-tac-voi-ong-lon-ai-my-4482516.html,0.4744907319545746,công_nghệ_trí_tuệ nhân_tạo,,
Q10,công nghệ trí tuệ nhân tạo,LSI/SVD,8,21991,"Đến năm 2025, Hà Nội phấn đấu 'phủ sóng' loa phường toàn bộ thôn, tổ dân phố",Đời sống,vtc.vn,https://vtc.vn/loa-phuong-se-phu-song-toan-bo-thon-to-dan-pho-o-ha-noi-ar690230.html,0.4727407991886139,công_nghệ_trí_tuệ nhân_tạo,,
Q10,công nghệ trí tuệ nhân tạo,LSI/SVD,9,21223,"Hà Nội sẽ phủ sóng hệ thống truyền thanh đến thôn, tổ dân phố",XÃ HỘI,vov.vn,https://vov.vn/xa-hoi/ha-noi-se-phu-song-he-thong-truyen-thanh-den-thon-to-dan-pho-post959085.vov,0.4698757529258728,công_nghệ_trí_tuệ nhân_tạo,,
Q10,công nghệ trí tuệ nhân tạo,LSI/SVD,10,21225,"Năm 2025, 100% xã, phường ở Hà Nội có trang thông tin tương tác với người dân",Thời sự,vietnamnet.vn,https://vietnamnet.vn/ha-noi-se-khoi-phuc-loa-phuong-toan-thanh-pho-2043400.html,0.4614039659500122,công_nghệ_trí_tuệ nhân_tạo,,
Q1,cầu thủ Quang Hải,BM25,1,120422,"Báo Pháp: ""Sự vô danh của Quang Hải nhiều người tò mò"" | Báo Dân trí",Thể thao,dantri,https://dantri.com.vn/the-thao/bao-phap-su-vo-danh-cua-quang-hai-nhieu-nguoi-to-mo-20220629132356846.htm,16.214828491210938,cầu_thủ quang_hải,,
Q1,cầu thủ Quang Hải,BM25,2,119849,"Báo Pháp: ""Sự vô danh của Quang Hải khiến nhiều người tò mò"" | Báo Dân trí",Thể thao,dantri,https://dantri.com.vn/the-thao/bao-phap-su-vo-danh-cua-quang-hai-khien-nhieu-nguoi-to-mo-20220629132356846.htm,16.20290756225586,cầu_thủ quang_hải,,
Q1,cầu thủ Quang Hải,BM25,3,118562,Hé lộ thời điểm Pau FC ra mắt tân binh Quang Hải,Thể thao,dantri,https://dantri.com.vn/the-thao/he-lo-thoi-diem-pau-fc-ra-mat-tan-binh-quang-hai-20220629204620978.htm,16.006174087524414,cầu_thủ quang_hải,,
Q1,cầu thủ Quang Hải,BM25,4,121636,"PV Pháp: ""Cầu thủ châu Á ít được tin dùng ở Pháp, nhưng Quang Hải sẽ thay đổi tư duy đó""",,soha,https://soha.vn/pv-phap-cau-thu-chau-a-it-duoc-tin-dung-o-phap-nhung-quang-hai-se-thay-doi-tu-duy-do-20220628171546423.htm,15.967931747436523,cầu_thủ quang_hải,,
Q1,cầu thủ Quang Hải,BM25,5,134733,"Chỉ ra những thách thức, báo Pháp nói Quang Hải có thể tạo ra tầm ảnh hưởng",Thể thao,baoquocte,https://baoquocte.vn/chi-ra-nhung-thach-thuc-bao-phap-noi-quang-hai-co-the-tao-ra-tam-anh-huong-188384.html,15.926889419555664,cầu_thủ quang_hải,,
